"","POB","YEAR","MIN","MAX","MINEXPT","MINAWORK","MINEWORK","NEXTYEAR","BIRTHPL"
"1015","Kentucky",1953,"7","16","12","16","NR",1954,21
"1016","Kentucky",1954,"7","16","12","16","NR",1959,21
"1017","Kentucky",1955,"7","16","12","16","NR",1959,21
"1018","Kentucky",1956,"7","16","12","16","NR",1959,21
"1019","Kentucky",1957,"7","16","12","16","NR",1959,21
"1020","Kentucky",1958,"7","16","12","16","NR",1959,21
"1021","Kentucky",1959,"7","16","12","16","NR",1965,21
"1022","Kentucky",1960,"7","16","12","16","NR",1965,21
"1023","Kentucky",1961,"7","16","12","16","NR",1965,21
"1024","Kentucky",1962,"7","16","12","16","NR",1965,21
"1025","Kentucky",1963,"7","16","12","16","NR",1965,21
"1026","Kentucky",1964,"7","16","12","16","NR",1965,21
"1027","Kentucky",1965,"7","16","12","16","NR",1972,21
"1028","Kentucky",1966,"7","16","12","16","NR",1972,21
"1029","Kentucky",1967,"7","16","12","16","NR",1972,21
"1030","Kentucky",1968,"7","16","12","16","NR",1972,21
"1031","Kentucky",1969,"7","16","12","16","NR",1972,21
"1032","Kentucky",1970,"7","16","12","16","NR",1972,21
"1033","Kentucky",1971,"7","16","12","16","NR",1972,21
"1034","Kentucky",1972,"7","16","12","16","12",1978,21
"1035","Kentucky",1973,"7","16","12","16","12",1978,21
"1036","Kentucky",1974,"7","16","12","16","12",1978,21
"1037","Kentucky",1975,"7","16","12","16","12",1978,21
"1038","Kentucky",1976,"7","16","12","16","12",1978,21
"1039","Kentucky",1977,"7","16","12","16","12",1978,21
"1040","Kentucky",1978,"7","16","12","16","12",1979,21
"1041","Louisian",1914,"7","14","NR","NR","NR",1917,22
"1042","Louisian",1915,"7","14","NR","NR","NR",1917,22
"1043","Louisian",1916,"7","14","NR","NR","NR",1917,22
"1044","Louisian",1917,"7","14","6","7","NR",1921,22
"1045","Louisian",1918,"7","14","6","7","NR",1921,22
"1046","Louisian",1919,"7","14","6","7","NR",1921,22
"1047","Louisian",1920,"7","14","6","7","NR",1921,22
"1048","Louisian",1921,"7","14","6","14","NR",1924,22
"1049","Louisian",1922,"7","14","6","14","NR",1924,22
"1050","Louisian",1923,"7","14","6","14","NR",1924,22
"1051","Louisian",1924,"7","14","6","14","NR",1929,22
"1052","Louisian",1925,"7","14","6","14","NR",1929,22
"1053","Louisian",1926,"7","14","6","14","NR",1929,22
"1054","Louisian",1927,"7","14","6","14","NR",1929,22
"1055","Louisian",1928,"7","14","6","14","NR",1929,22
"1056","Louisian",1929,"7","14","6","14","NR",1935,22
"1057","Louisian",1930,"7","14","6","14","NR",1935,22
"1058","Louisian",1931,"7","14","6","14","NR",1935,22
"1059","Louisian",1932,"7","14","6","14","NR",1935,22
"1060","Louisian",1933,"7","14","6","14","NR",1935,22
"1061","Louisian",1934,"7","14","6","14","NR",1935,22
"1062","Louisian",1935,"7","14","6","14","6",1939,22
"1063","Louisian",1936,"7","14","6","14","6",1939,22
"1064","Louisian",1937,"7","14","6","14","6",1939,22
"1065","Louisian",1938,"7","14","6","14","6",1939,22
"1066","Louisian",1939,"7","14","6","14","6",1946,22
"1067","Louisian",1940,"7","14","6","14","6",1946,22
"1068","Louisian",1941,"7","14","6","14","6",1946,22
"1069","Louisian",1942,"7","14","6","14","6",1946,22
"1070","Louisian",1943,"7","14","6","14","6",1946,22
"1071","Louisian",1944,"7","14","6","14","6",1946,22
"1072","Louisian",1945,"7","14","6","14","6",1946,22
"1073","Louisian",1946,"7","16","NR","16","NR",1950,22
"1074","Louisian",1947,"7","16","NR","16","NR",1950,22
"1075","Louisian",1948,"7","16","NR","16","NR",1950,22
"1076","Louisian",1949,"7","16","NR","16","NR",1950,22
"1077","Louisian",1950,"7","16","NR","16","NR",1954,22
"1078","Louisian",1951,"7","16","NR","16","NR",1954,22
"1079","Louisian",1952,"7","16","NR","16","NR",1954,22
"1080","Louisian",1953,"7","16","NR","16","NR",1954,22
"1081","Louisian",1954,"7","16","NR","16","8",1959,22
"1082","Louisian",1955,"7","16","NR","16","8",1959,22
"1083","Louisian",1956,"7","16","NR","16","8",1959,22
"1084","Louisian",1957,"7","16","NR","16","8",1959,22
"1085","Louisian",1958,"7","16","NR","16","8",1959,22
"1086","Louisian",1959,"7","16","NR","16","NR",1965,22
"1087","Louisian",1960,"7","16","NR","16","NR",1965,22
"1088","Louisian",1961,"7","16","NR","16","NR",1965,22
"1089","Louisian",1962,"7","16","NR","16","NR",1965,22
"1090","Louisian",1963,"7","16","NR","16","NR",1965,22
"1091","Louisian",1964,"7","16","NR","16","NR",1965,22
"1092","Louisian",1965,"7","16","NR","16","NR",1972,22
"1093","Louisian",1966,"7","16","NR","16","NR",1972,22
"1094","Louisian",1967,"7","16","NR","16","NR",1972,22
"1095","Louisian",1968,"7","16","NR","16","NR",1972,22
"1096","Louisian",1969,"7","16","NR","16","NR",1972,22
"1097","Louisian",1970,"7","16","NR","16","NR",1972,22
"1098","Louisian",1971,"7","16","NR","16","NR",1972,22
"1099","Louisian",1972,"7","16","NR","16","NR",1978,22
"1100","Louisian",1973,"7","16","NR","16","NR",1978,22
"1101","Louisian",1974,"7","16","NR","16","NR",1978,22
"1102","Louisian",1975,"7","16","NR","16","NR",1978,22
"1103","Louisian",1976,"7","16","NR","16","NR",1978,22
"1104","Louisian",1977,"7","16","NR","16","NR",1978,22
"1105","Louisian",1978,"7","15","NR","16","NR",1979,22
"1106","Maine",1914,"7","15","NR","14","NR",1917,23
"1107","Maine",1915,"7","15","NR","14","NR",1917,23
"1108","Maine",1916,"7","15","NR","14","NR",1917,23
"1109","Maine",1917,"7","15","NR","14","5",1921,23
"1110","Maine",1918,"7","15","NR","14","5",1921,23
"1111","Maine",1919,"7","15","NR","14","5",1921,23
"1112","Maine",1920,"7","15","NR","14","5",1921,23
"1113","Maine",1921,"7","17","NR","15","6",1924,23
"1114","Maine",1922,"7","17","NR","15","6",1924,23
"1115","Maine",1923,"7","17","NR","15","6",1924,23
"1116","Maine",1924,"7","17","6","15","6",1929,23
"1117","Maine",1925,"7","17","6","15","6",1929,23
"1118","Maine",1926,"7","17","6","15","6",1929,23
"1119","Maine",1927,"7","17","6","15","6",1929,23
"1120","Maine",1928,"7","17","6","15","6",1929,23
"1121","Maine",1929,"7","17","6","15","8",1935,23
"1122","Maine",1930,"7","17","6","15","8",1935,23
"1123","Maine",1931,"7","17","6","15","8",1935,23
"1124","Maine",1932,"7","17","6","15","8",1935,23
"1125","Maine",1933,"7","17","6","15","8",1935,23
"1126","Maine",1934,"7","17","6","15","8",1935,23
"1127","Maine",1935,"7","16","8","15","8",1939,23
"1128","Maine",1936,"7","16","8","15","8",1939,23
"1129","Maine",1937,"7","16","8","15","8",1939,23
"1130","Maine",1938,"7","16","8","15","8",1939,23
"1131","Maine",1939,"7","14","8","15","8",1946,23
"1132","Maine",1940,"7","14","8","15","8",1946,23
"1133","Maine",1941,"7","14","8","15","8",1946,23
"1134","Maine",1942,"7","14","8","15","8",1946,23
"1135","Maine",1943,"7","14","8","15","8",1946,23
"1136","Maine",1944,"7","14","8","15","8",1946,23
"1137","Maine",1945,"7","14","8","15","8",1946,23
"1138","Maine",1946,"7","17","6","15","6",1950,23
"1139","Maine",1947,"7","17","6","15","6",1950,23
"1140","Maine",1948,"7","17","6","15","6",1950,23
"1141","Maine",1949,"7","17","6","15","6",1950,23
"1142","Maine",1950,"7","16","6","15","6",1954,23
"1143","Maine",1951,"7","16","6","15","6",1954,23
"1144","Maine",1952,"7","16","6","15","6",1954,23
"1145","Maine",1953,"7","16","6","15","6",1954,23
"1146","Maine",1954,"7","16","6","15","6",1959,23
"1147","Maine",1955,"7","16","6","15","6",1959,23
"1148","Maine",1956,"7","16","6","15","6",1959,23
"1149","Maine",1957,"7","16","6","15","6",1959,23
"1150","Maine",1958,"7","16","6","15","6",1959,23
"1151","Maine",1959,"7","16","6","15","6",1965,23
"1152","Maine",1960,"7","16","6","15","6",1965,23
"1153","Maine",1961,"7","16","6","15","6",1965,23
"1154","Maine",1962,"7","16","6","15","6",1965,23
"1155","Maine",1963,"7","16","6","15","6",1965,23
"1156","Maine",1964,"7","16","6","15","6",1965,23
"1157","Maine",1965,"7","17","12","15","6",1972,23
"1158","Maine",1966,"7","17","12","15","6",1972,23
"1159","Maine",1967,"7","17","12","15","6",1972,23
"1160","Maine",1968,"7","17","12","15","6",1972,23
"1161","Maine",1969,"7","17","12","15","6",1972,23
"1162","Maine",1970,"7","17","12","15","6",1972,23
"1163","Maine",1971,"7","17","12","15","6",1972,23
"1164","Maine",1972,"7","16","12","15","6",1978,23
"1165","Maine",1973,"7","16","12","15","6",1978,23
"1166","Maine",1974,"7","16","12","15","6",1978,23
"1167","Maine",1975,"7","16","12","15","6",1978,23
"1168","Maine",1976,"7","16","12","15","6",1978,23
"1169","Maine",1977,"7","16","12","15","6",1978,23
"1170","Maine",1978,"7","17","12","15","6",1979,23
"1171","Maryland",1914,"7","13","NR","NR","NR",1917,24
"1172","Maryland",1915,"7","13","NR","NR","NR",1917,24
"1173","Maryland",1916,"7","13","NR","NR","NR",1917,24
"1174","Maryland",1917,"7","15","NR","13","NR",1921,24
"1175","Maryland",1918,"7","15","NR","13","NR",1921,24
"1176","Maryland",1919,"7","15","NR","13","NR",1921,24
"1177","Maryland",1920,"7","15","NR","13","NR",1921,24
"1178","Maryland",1921,"7","16","6","14","5",1924,24
"1179","Maryland",1922,"7","16","6","14","5",1924,24
"1180","Maryland",1923,"7","16","6","14","5",1924,24
"1181","Maryland",1924,"7","16","6","14","5",1929,24
"1182","Maryland",1925,"7","16","6","14","5",1929,24
"1183","Maryland",1926,"7","16","6","14","5",1929,24
"1184","Maryland",1927,"7","16","6","14","5",1929,24
"1185","Maryland",1928,"7","16","6","14","5",1929,24
"1186","Maryland",1929,"7","16","6","14","6",1935,24
"1187","Maryland",1930,"7","16","6","14","6",1935,24
"1188","Maryland",1931,"7","16","6","14","6",1935,24
"1189","Maryland",1932,"7","16","6","14","6",1935,24
"1190","Maryland",1933,"7","16","6","14","6",1935,24
"1191","Maryland",1934,"7","16","6","14","6",1935,24
"1192","Maryland",1935,"7","16","7","14","7",1939,24
"1193","Maryland",1936,"7","16","7","14","7",1939,24
"1194","Maryland",1937,"7","16","7","14","7",1939,24
"1195","Maryland",1938,"7","16","7","14","7",1939,24
"1196","Maryland",1939,"7","16","7","14","7",1946,24
"1197","Maryland",1940,"7","16","7","14","7",1946,24
"1198","Maryland",1941,"7","16","7","14","7",1946,24
"1199","Maryland",1942,"7","16","7","14","7",1946,24
"1200","Maryland",1943,"7","16","7","14","7",1946,24
"1201","Maryland",1944,"7","16","7","14","7",1946,24
"1202","Maryland",1945,"7","16","7","14","7",1946,24
"1203","Maryland",1946,"7","16","6","14","6",1950,24
"1204","Maryland",1947,"7","16","6","14","6",1950,24
"1205","Maryland",1948,"7","16","6","14","6",1950,24
"1206","Maryland",1949,"7","16","6","14","6",1950,24
"1207","Maryland",1950,"7","16","NR","14","6",1954,24
"1208","Maryland",1951,"7","16","NR","14","6",1954,24
"1209","Maryland",1952,"7","16","NR","14","6",1954,24
"1210","Maryland",1953,"7","16","NR","14","6",1954,24
"1211","Maryland",1954,"7","16","NR","14","6",1959,24
"1212","Maryland",1955,"7","16","NR","14","6",1959,24
"1213","Maryland",1956,"7","16","NR","14","6",1959,24
"1214","Maryland",1957,"7","16","NR","14","6",1959,24
"1215","Maryland",1958,"7","16","NR","14","6",1959,24
"1216","Maryland",1959,"7","16","NR","16","NR",1965,24
"1217","Maryland",1960,"7","16","NR","16","NR",1965,24
"1218","Maryland",1961,"7","16","NR","16","NR",1965,24
"1219","Maryland",1962,"7","16","NR","16","NR",1965,24
"1220","Maryland",1963,"7","16","NR","16","NR",1965,24
"1221","Maryland",1964,"7","16","NR","16","NR",1965,24
"1222","Maryland",1965,"7","16","NR","16","NR",1972,24
"1223","Maryland",1966,"7","16","NR","16","NR",1972,24
"1224","Maryland",1967,"7","16","NR","16","NR",1972,24
"1225","Maryland",1968,"7","16","NR","16","NR",1972,24
"1226","Maryland",1969,"7","16","NR","16","NR",1972,24
"1227","Maryland",1970,"7","16","NR","16","NR",1972,24
"1228","Maryland",1971,"7","16","NR","16","NR",1972,24
"1229","Maryland",1972,"7","16","NR","16","NR",1978,24
"1230","Maryland",1973,"7","16","NR","16","NR",1978,24
"1231","Maryland",1974,"7","16","NR","16","NR",1978,24
"1232","Maryland",1975,"7","16","NR","16","NR",1978,24
"1233","Maryland",1976,"7","16","NR","16","NR",1978,24
"1234","Maryland",1977,"7","16","NR","16","NR",1978,24
"1235","Maryland",1978,"6","16","NR","16","NR",1979,24
"1236","Massachu",1914,"7","16","NR","14","4",1917,25
"1237","Massachu",1915,"7","16","NR","14","4",1917,25
"1238","Massachu",1916,"7","16","NR","14","4",1917,25
"1239","Massachu",1917,"7","16","NR","14","4",1921,25
"1240","Massachu",1918,"7","16","NR","14","4",1921,25
"1241","Massachu",1919,"7","16","NR","14","4",1921,25
"1242","Massachu",1920,"7","16","NR","14","4",1921,25
"1243","Massachu",1921,"7","16","6","14","6",1924,25
"1244","Massachu",1922,"7","16","6","14","6",1924,25
"1245","Massachu",1923,"7","16","6","14","6",1924,25
"1246","Massachu",1924,"7","16","6","14","6",1929,25
"1247","Massachu",1925,"7","16","6","14","6",1929,25
"1248","Massachu",1926,"7","16","6","14","6",1929,25
"1249","Massachu",1927,"7","16","6","14","6",1929,25
"1250","Massachu",1928,"7","16","6","14","6",1929,25
"1251","Massachu",1929,"7","16","6","15","6",1935,25
"1252","Massachu",1930,"7","16","6","15","6",1935,25
"1253","Massachu",1931,"7","16","6","15","6",1935,25
"1254","Massachu",1932,"7","16","6","15","6",1935,25
"1255","Massachu",1933,"7","16","6","15","6",1935,25
"1256","Massachu",1934,"7","16","6","15","6",1935,25
"1257","Massachu",1935,"7","16","6","14","6",1939,25
"1258","Massachu",1936,"7","16","6","14","6",1939,25
"1259","Massachu",1937,"7","16","6","14","6",1939,25
"1260","Massachu",1938,"7","16","6","14","6",1939,25
"1261","Massachu",1939,"7","16","6","14","6",1946,25
"1262","Massachu",1940,"7","16","6","14","6",1946,25
"1263","Massachu",1941,"7","16","6","14","6",1946,25
"1264","Massachu",1942,"7","16","6","14","6",1946,25
"1265","Massachu",1943,"7","16","6","14","6",1946,25
"1266","Massachu",1944,"7","16","6","14","6",1946,25
"1267","Massachu",1945,"7","16","6","14","6",1946,25
"1268","Massachu",1946,"7","16","6","16","6",1950,25
"1269","Massachu",1947,"7","16","6","16","6",1950,25
"1270","Massachu",1948,"7","16","6","16","6",1950,25
"1271","Massachu",1949,"7","16","6","16","6",1950,25
"1272","Massachu",1950,"7","16","6","16","6",1954,25
"1273","Massachu",1951,"7","16","6","16","6",1954,25
"1274","Massachu",1952,"7","16","6","16","6",1954,25
"1275","Massachu",1953,"7","16","6","16","6",1954,25
"1276","Massachu",1954,"7","16","6","16","6",1959,25
"1277","Massachu",1955,"7","16","6","16","6",1959,25
"1278","Massachu",1956,"7","16","6","16","6",1959,25
"1279","Massachu",1957,"7","16","6","16","6",1959,25
"1280","Massachu",1958,"7","16","6","16","6",1959,25
"1281","Massachu",1959,"7","16","6","14","6",1965,25
"1282","Massachu",1960,"7","16","6","14","6",1965,25
"1283","Massachu",1961,"7","16","6","14","6",1965,25
"1284","Massachu",1962,"7","16","6","14","6",1965,25
"1285","Massachu",1963,"7","16","6","14","6",1965,25
"1286","Massachu",1964,"7","16","6","14","6",1965,25
"1287","Massachu",1965,"7","16","6","14","6",1972,25
"1288","Massachu",1966,"7","16","6","14","6",1972,25
"1289","Massachu",1967,"7","16","6","14","6",1972,25
"1290","Massachu",1968,"7","16","6","14","6",1972,25
"1291","Massachu",1969,"7","16","6","14","6",1972,25
"1292","Massachu",1970,"7","16","6","14","6",1972,25
"1293","Massachu",1971,"7","16","6","14","6",1972,25
"1294","Massachu",1972,"7","16","6","14","6",1978,25
"1295","Massachu",1973,"7","16","6","14","6",1978,25
"1296","Massachu",1974,"7","16","6","14","6",1978,25
"1297","Massachu",1975,"7","16","6","14","6",1978,25
"1298","Massachu",1976,"7","16","6","14","6",1978,25
"1299","Massachu",1977,"7","16","6","14","6",1978,25
"1300","Massachu",1978,"6","16","NR","16","6",1979,25
"1301","Michigan",1914,"7","16","8","14","4",1917,26
"1302","Michigan",1915,"7","16","8","14","4",1917,26
"1303","Michigan",1916,"7","16","8","14","4",1917,26
"1304","Michigan",1917,"7","16","6","14","6",1921,26
"1305","Michigan",1918,"7","16","6","14","6",1921,26
"1306","Michigan",1919,"7","16","6","14","6",1921,26
"1307","Michigan",1920,"7","16","6","14","6",1921,26
"1308","Michigan",1921,"7","16","8","15","6",1924,26
"1309","Michigan",1922,"7","16","8","15","6",1924,26
"1310","Michigan",1923,"7","16","8","15","6",1924,26
"1311","Michigan",1924,"7","16","8","15","6",1929,26
"1312","Michigan",1925,"7","16","8","15","6",1929,26
"1313","Michigan",1926,"7","16","8","15","6",1929,26
"1314","Michigan",1927,"7","16","8","15","6",1929,26
"1315","Michigan",1928,"7","16","8","15","6",1929,26
"1316","Michigan",1929,"7","16","8","15","6",1935,26
"1317","Michigan",1930,"7","16","8","15","6",1935,26
"1318","Michigan",1931,"7","16","8","15","6",1935,26
"1319","Michigan",1932,"7","16","8","15","6",1935,26
"1320","Michigan",1933,"7","16","8","15","6",1935,26
"1321","Michigan",1934,"7","16","8","15","6",1935,26
"1322","Michigan",1935,"7","16","8","15","6",1939,26
"1323","Michigan",1936,"7","16","8","15","6",1939,26
"1324","Michigan",1937,"7","16","8","15","6",1939,26
"1325","Michigan",1938,"7","16","8","15","6",1939,26
"1326","Michigan",1939,"7","16","8","15","6",1946,26
"1327","Michigan",1940,"7","16","8","15","6",1946,26
"1328","Michigan",1941,"7","16","8","15","6",1946,26
"1329","Michigan",1942,"7","16","8","15","6",1946,26
"1330","Michigan",1943,"7","16","8","15","6",1946,26
"1331","Michigan",1944,"7","16","8","15","6",1946,26
"1332","Michigan",1945,"7","16","8","15","6",1946,26
