,POB,YEAR,MIN,MAX,req_sch,work_age,work_sch,NEXTYEAR,BIRTHPL,ca,cl,ca8,ca9,ca10,ca11,cl6,cl7,cl8,cl9
712,Idaho,1975,7,16,0,14,0,1978,16,9,7,0,1,0,0,0,1,0,0
713,Idaho,1976,7,16,0,14,0,1978,16,9,7,0,1,0,0,0,1,0,0
714,Idaho,1977,7,16,0,14,0,1978,16,9,7,0,1,0,0,0,1,0,0
715,Idaho,1978,7,16,0,16,0,1979,16,9,9,0,1,0,0,0,0,0,1
716,Illinois,1914,7,16,0,14,0,1917,17,9,7,0,1,0,0,0,1,0,0
717,Illinois,1915,7,16,0,14,0,1917,17,9,7,0,1,0,0,0,1,0,0
718,Illinois,1916,7,16,0,14,0,1917,17,9,7,0,1,0,0,0,1,0,0
719,Illinois,1917,7,16,0,14,5,1921,17,9,7,0,1,0,0,0,1,0,0
720,Illinois,1918,7,16,0,14,5,1921,17,9,7,0,1,0,0,0,1,0,0
721,Illinois,1919,7,16,0,14,5,1921,17,9,7,0,1,0,0,0,1,0,0
722,Illinois,1920,7,16,0,14,5,1921,17,9,7,0,1,0,0,0,1,0,0
723,Illinois,1921,7,16,8,14,5,1924,17,9,7,0,1,0,0,0,1,0,0
724,Illinois,1922,7,16,8,14,5,1924,17,9,7,0,1,0,0,0,1,0,0
725,Illinois,1923,7,16,8,14,5,1924,17,9,7,0,1,0,0,0,1,0,0
726,Illinois,1924,7,16,8,14,6,1929,17,9,7,0,1,0,0,0,1,0,0
727,Illinois,1925,7,16,8,14,6,1929,17,9,7,0,1,0,0,0,1,0,0
728,Illinois,1926,7,16,8,14,6,1929,17,9,7,0,1,0,0,0,1,0,0
729,Illinois,1927,7,16,8,14,6,1929,17,9,7,0,1,0,0,0,1,0,0
730,Illinois,1928,7,16,8,14,6,1929,17,9,7,0,1,0,0,0,1,0,0
731,Illinois,1929,7,16,8,14,8,1935,17,9,8,0,1,0,0,0,0,1,0
732,Illinois,1930,7,16,8,14,8,1935,17,9,8,0,1,0,0,0,0,1,0
733,Illinois,1931,7,16,8,14,8,1935,17,9,8,0,1,0,0,0,0,1,0
734,Illinois,1932,7,16,8,14,8,1935,17,9,8,0,1,0,0,0,0,1,0
735,Illinois,1933,7,16,8,14,8,1935,17,9,8,0,1,0,0,0,0,1,0
736,Illinois,1934,7,16,8,14,8,1935,17,9,8,0,1,0,0,0,0,1,0
737,Illinois,1935,7,16,0,14,8,1939,17,9,8,0,1,0,0,0,0,1,0
738,Illinois,1936,7,16,0,14,8,1939,17,9,8,0,1,0,0,0,0,1,0
739,Illinois,1937,7,16,0,14,8,1939,17,9,8,0,1,0,0,0,0,1,0
740,Illinois,1938,7,16,0,14,8,1939,17,9,8,0,1,0,0,0,0,1,0
741,Illinois,1939,7,16,0,14,8,1946,17,9,8,0,1,0,0,0,0,1,0
742,Illinois,1940,7,16,0,14,8,1946,17,9,8,0,1,0,0,0,0,1,0
743,Illinois,1941,7,16,0,14,8,1946,17,9,8,0,1,0,0,0,0,1,0
744,Illinois,1942,7,16,0,14,8,1946,17,9,8,0,1,0,0,0,0,1,0
745,Illinois,1943,7,16,0,14,8,1946,17,9,8,0,1,0,0,0,0,1,0
746,Illinois,1944,7,16,0,14,8,1946,17,9,8,0,1,0,0,0,0,1,0
747,Illinois,1945,7,16,0,14,8,1946,17,9,8,0,1,0,0,0,0,1,0
748,Illinois,1946,7,16,0,14,8,1950,17,9,8,0,1,0,0,0,0,1,0
749,Illinois,1947,7,16,0,14,8,1950,17,9,8,0,1,0,0,0,0,1,0
750,Illinois,1948,7,16,0,14,8,1950,17,9,8,0,1,0,0,0,0,1,0
751,Illinois,1949,7,16,0,14,8,1950,17,9,8,0,1,0,0,0,0,1,0
752,Illinois,1950,7,16,0,16,0,1954,17,9,9,0,1,0,0,0,0,0,1
753,Illinois,1951,7,16,0,16,0,1954,17,9,9,0,1,0,0,0,0,0,1
754,Illinois,1952,7,16,0,16,0,1954,17,9,9,0,1,0,0,0,0,0,1
755,Illinois,1953,7,16,0,16,0,1954,17,9,9,0,1,0,0,0,0,0,1
756,Illinois,1954,7,16,0,16,0,1959,17,9,9,0,1,0,0,0,0,0,1
757,Illinois,1955,7,16,0,16,0,1959,17,9,9,0,1,0,0,0,0,0,1
758,Illinois,1956,7,16,0,16,0,1959,17,9,9,0,1,0,0,0,0,0,1
759,Illinois,1957,7,16,0,16,0,1959,17,9,9,0,1,0,0,0,0,0,1
760,Illinois,1958,7,16,0,16,0,1959,17,9,9,0,1,0,0,0,0,0,1
761,Illinois,1959,7,16,0,16,0,1965,17,9,9,0,1,0,0,0,0,0,1
762,Illinois,1960,7,16,0,16,0,1965,17,9,9,0,1,0,0,0,0,0,1
763,Illinois,1961,7,16,0,16,0,1965,17,9,9,0,1,0,0,0,0,0,1
764,Illinois,1962,7,16,0,16,0,1965,17,9,9,0,1,0,0,0,0,0,1
765,Illinois,1963,7,16,0,16,0,1965,17,9,9,0,1,0,0,0,0,0,1
766,Illinois,1964,7,16,0,16,0,1965,17,9,9,0,1,0,0,0,0,0,1
767,Illinois,1965,7,16,0,16,0,1972,17,9,9,0,1,0,0,0,0,0,1
768,Illinois,1966,7,16,0,16,0,1972,17,9,9,0,1,0,0,0,0,0,1
769,Illinois,1967,7,16,0,16,0,1972,17,9,9,0,1,0,0,0,0,0,1
770,Illinois,1968,7,16,0,16,0,1972,17,9,9,0,1,0,0,0,0,0,1
771,Illinois,1969,7,16,0,16,0,1972,17,9,9,0,1,0,0,0,0,0,1
772,Illinois,1970,7,16,0,16,0,1972,17,9,9,0,1,0,0,0,0,0,1
773,Illinois,1971,7,16,0,16,0,1972,17,9,9,0,1,0,0,0,0,0,1
774,Illinois,1972,7,16,0,16,0,1978,17,9,9,0,1,0,0,0,0,0,1
775,Illinois,1973,7,16,0,16,0,1978,17,9,9,0,1,0,0,0,0,0,1
776,Illinois,1974,7,16,0,16,0,1978,17,9,9,0,1,0,0,0,0,0,1
777,Illinois,1975,7,16,0,16,0,1978,17,9,9,0,1,0,0,0,0,0,1
778,Illinois,1976,7,16,0,16,0,1978,17,9,9,0,1,0,0,0,0,0,1
779,Illinois,1977,7,16,0,16,0,1978,17,9,9,0,1,0,0,0,0,0,1
780,Illinois,1978,7,16,12,16,0,1979,17,12,9,0,0,0,1,0,0,0,1
781,Indiana,1914,7,14,0,14,5,1917,18,7,7,1,0,0,0,0,1,0,0
782,Indiana,1915,7,14,0,14,5,1917,18,7,7,1,0,0,0,0,1,0,0
783,Indiana,1916,7,14,0,14,5,1917,18,7,7,1,0,0,0,0,1,0,0
784,Indiana,1917,7,16,0,14,5,1921,18,9,7,0,1,0,0,0,1,0,0
785,Indiana,1918,7,16,0,14,5,1921,18,9,7,0,1,0,0,0,1,0,0
786,Indiana,1919,7,16,0,14,5,1921,18,9,7,0,1,0,0,0,1,0,0
787,Indiana,1920,7,16,0,14,5,1921,18,9,7,0,1,0,0,0,1,0,0
788,Indiana,1921,7,16,0,14,5,1924,18,9,7,0,1,0,0,0,1,0,0
789,Indiana,1922,7,16,0,14,5,1924,18,9,7,0,1,0,0,0,1,0,0
790,Indiana,1923,7,16,0,14,5,1924,18,9,7,0,1,0,0,0,1,0,0
791,Indiana,1924,7,16,8,14,8,1929,18,9,8,0,1,0,0,0,0,1,0
792,Indiana,1925,7,16,8,14,8,1929,18,9,8,0,1,0,0,0,0,1,0
793,Indiana,1926,7,16,8,14,8,1929,18,9,8,0,1,0,0,0,0,1,0
794,Indiana,1927,7,16,8,14,8,1929,18,9,8,0,1,0,0,0,0,1,0
